baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	ENSEMBL	ENTREZID
Lysmd2	197.307100858858	-0.830920989170084	0.299726514099431	-2.77226388084717	0.00556678891118197	0.0548794941330254	ENSMUSG00000032184	70082
Lysmd3	185.810338020906	0.592066277265387	0.330016113833054	1.79405263091152	0.0728047687034821	0.291240313077844	ENSMUSG00000035840	80289
Lysmd4	126.822557660661	0.225014308903858	0.366408030371284	0.614108562729506	0.539143590289672	0.802918772115798	ENSMUSG00000043831	75099
Lyst	467.348505384929	0.0618755393461189	0.272248045968544	0.227276339582133	0.820208870007837	0.942167712211967	ENSMUSG00000019726	17101
Lyz2	51.4647625445647	-3.2780652277062	1.53818857145573	-2.13112051964074	0.033079214645542	0.180723215312477	ENSMUSG00000069516	17105
Lzic	578.384786996878	0.31101635709214	0.233840516098425	1.33003622418123	0.183506336465454	0.484859805770861	ENSMUSG00000028990	69151
Lztr1	480.232243348627	-0.25975289505827	0.209705447070195	-1.23865592757504	0.215472946706575	0.526792747047114	ENSMUSG00000022761	66863
Lzts1	22.2431846067736	0.430521246150538	0.813483984730853	0.529231372997441	0.596644955642755	0.835488345654445	ENSMUSG00000036306	211134
Lzts2	14.2320699839536	0.475057874043305	0.973626413459627	0.487926238931073	0.62560208824082	0.851809747796875	ENSMUSG00000035342	226154
Lzts3	4.02923952317728	-0.0668217168364498	1.92701402416131	-0.0346763002233637	0.972337859241228	NA	ENSMUSG00000037703	241638
M1ap	7.43477718713692	-3.88780465621304	1.65113220448	-2.35462953582051	0.0185411801547985	NA	ENSMUSG00000030041	110958
M6pr	3455.61188577179	0.132521898722895	0.134501518835954	0.98528180105183	0.324485669491336	0.645603822283722	ENSMUSG00000007458	17113
M6pr-ps	227.376109281464	0.172575035751793	0.281330518016337	0.613424512095665	0.539595682378282	0.803068764103905	NA	17114
Maats1	54.2910757300516	0.112133072845716	0.523407513509632	0.214236651082488	0.83036251609041	0.94512941244049	ENSMUSG00000022805	320214
Macf1	1167.99589147782	0.168228831634764	0.443719403064583	0.37913336778351	0.704588828828157	0.892969531621278	ENSMUSG00000028649	11426
Maco1	274.308329778388	0.231807853576386	0.248980699563985	0.931027400848049	0.35183939045027	0.668251185767943	ENSMUSG00000028826	66146
Macrod1	94.1919480988456	-1.07638629226599	0.397370240310968	-2.70877429427944	0.00675322639006326	0.063083783029249	ENSMUSG00000036278	107227
Mad1l1	531.948555379418	0.118192599848379	0.200414397305048	0.58974106370452	0.555364260494279	0.812520703477446	ENSMUSG00000029554	17120
Mad2l1bp	505.232789256162	-0.0285247828405884	0.204328235193261	-0.139602746598426	0.888973870403832	0.963538996658312	ENSMUSG00000034509	66591
Mad2l2	543.231006707139	-0.449547477483661	0.183762408898799	-2.44635167865717	0.0144310160641231	0.105318000685109	ENSMUSG00000029003	71890
Madd	1514.01983646863	0.321710049546736	0.151882804134577	2.11814662877623	0.0341626515672745	0.184073625290782	ENSMUSG00000040687	228355
Maea	1434.34878939406	0.0314821756905665	0.141383341554377	0.222672454508781	0.823790441245883	0.942687761517979	ENSMUSG00000079562	59003
Maf	131.239952466051	0.750452335587723	0.329398685174402	2.27824933542279	0.0227117263828175	0.141836627040532	ENSMUSG00000055435	17132
Maf1	2837.14613280991	-0.201286298206462	0.14085171971499	-1.42906525112906	0.152985479852146	0.444562382965135	ENSMUSG00000022553	68877
Mafb	8.78078507983715	-0.337983194082741	1.48241167189348	-0.227995502525312	0.819649736919663	0.941997233945736	ENSMUSG00000074622	16658
Maff	37.3292220317039	-0.700957841809634	0.694800837105619	-1.00886153898384	0.313041042802518	0.632716152009979	ENSMUSG00000042622	17133
Mafg	204.113946972243	0.215633045481473	0.288937912787798	0.746295435586668	0.4554889681036	0.749770519724869	ENSMUSG00000051510	17134
Mafk	443.170550673978	-0.163603338358438	0.205323587162216	-0.796807325546982	0.425562939970496	0.726416296355387	ENSMUSG00000018143	17135
Mag	9.82736434825928	0.958593706357899	1.18373604649862	0.809803595314452	0.418053065917664	0.72101586947453	ENSMUSG00000036634	17136
Maged1	55.3239173807205	-0.0758050340848603	0.564412444968054	-0.134307871416887	0.893159129148293	0.965693537649652	ENSMUSG00000025151	94275
Maged2	75.7857102694309	-0.183458878750475	0.414620269350502	-0.442474457502671	0.658145909666338	0.869772697769542	ENSMUSG00000025268	80884
Magee1	174.667798441231	0.467429616726455	0.367416834073452	1.27220522681062	0.203300211013624	0.510222509815123	ENSMUSG00000031227	107528
Magee2	5.58608661848601	3.96345884426926	1.86861480726501	2.12106787812003	0.0339160906489642	NA	ENSMUSG00000031224	272790
Magi2	22.0232134699647	1.28950370317699	0.819950940491251	1.57265958180915	0.115797663434669	0.379797689964914	ENSMUSG00000040003	50791
Magi3	50.7691639470542	0.659207219678102	0.534908265293685	1.23237433864697	0.217809282153224	0.530141761833008	ENSMUSG00000052539	99470
Magoh	1343.66457918875	0.211542094087409	0.150022568061036	1.41006847717301	0.158519464148134	0.453815743604042	ENSMUSG00000028609	17149
Magohb	373.886928891389	0.179307405187455	0.258452315042233	0.693773647019392	0.487824171688496	0.771848882810706	ENSMUSG00000030188	66441
Maip1	249.128145163198	0.301345971957496	0.278869659542396	1.08059791248708	0.27987601152686	0.597576575528862	ENSMUSG00000025971	68115
Mak16	402.71330972882	0.137758932723487	0.204912462748256	0.672281865514104	0.501404272272266	0.781109853299474	ENSMUSG00000031578	67920
Malat1	6493.54832717769	0.535429376716669	0.45078853228247	1.18776175162584	0.234927287303666	0.549565282304008	ENSMUSG00000092341	72289
Malsu1	421.710499871347	-0.492714647947531	0.203479245213374	-2.421449162694	0.0154587631174905	0.110179843362863	ENSMUSG00000029815	75593
Mamdc2	7.50374715365661	-1.15440439517188	1.52904373128531	-0.754984551162247	0.45025825177837	NA	ENSMUSG00000033207	71738
Maml1	74.9585584031341	0.839286122193272	0.448383072022897	1.87180599483116	0.0612334486044149	0.262979730883915	ENSMUSG00000050567	103806
Maml2	232.401077903076	-0.0817213782896708	0.249096258030528	-0.328071481024237	0.74285761654743	0.909992829951031	ENSMUSG00000031925	270118
Man1a	1096.73605781126	0.046231045345539	0.193673327306218	0.238706310200593	0.81133332335758	0.938281911976305	ENSMUSG00000003746	17155
Man1a2	600.661899895739	0.351165303964449	0.203960369934034	1.72173302136109	0.0851178926242227	0.319962078277403	ENSMUSG00000008763	17156
Man1b1	371.444318666071	-0.290266843876869	0.282026967895399	-1.02921662436383	0.30337789202687	0.622321770136795	ENSMUSG00000036646	227619
Man1c1	89.3397481697608	0.496099059164971	0.427043308391015	1.16170666866117	0.245354635985814	0.559266642831361	ENSMUSG00000037306	230815
Man2a1	535.568258306786	0.507660137484104	0.218125466965675	2.3273767366375	0.0199452228057493	0.131747996307919	ENSMUSG00000024085	17158
Man2a2	289.104576274735	0.023851583187435	0.255698009036518	0.0932802851195788	0.925680893981264	0.978106187329717	ENSMUSG00000038886	140481
Man2b1	2174.22222245768	-0.116026325584759	0.137452533332669	-0.844119222626085	0.398602787066248	0.705204492199647	ENSMUSG00000005142	17159
Man2b2	328.621748355623	-0.445963424454913	0.252882392066191	-1.7635210613564	0.0778126482900404	0.303605879100763	ENSMUSG00000029119	17160
Man2c1	379.826163096229	-0.636521281325787	0.227056965770459	-2.80335500461709	0.00505739669818037	0.0513865564675105	ENSMUSG00000032295	73744
Man2c1os	9.58033459017367	0.917428476078414	1.14488914591793	0.801325158291071	0.422943429890563	0.724253653108054	ENSMUSG00000086728	76794
Manba	582.083542087734	0.340630134452543	0.175099541444392	1.94535137923659	0.051732702268764	0.236577600468639	ENSMUSG00000028164	110173
Manbal	459.280354022495	-0.00183802427632761	0.237910599482528	-0.00772569309785039	0.993835850075037	0.99778692764896	ENSMUSG00000063019	69161
Manea	166.345213519597	-0.137980807530912	0.330003949779763	-0.418118654710035	0.6758603664355	0.879657669412492	ENSMUSG00000040520	242362
Maneal	26.1278457716924	-1.24386141192997	0.736520197951852	-1.68883543912164	0.0912509703052938	0.334114842359889	ENSMUSG00000042763	215090
Manf	943.222493616095	0.240178563747415	0.160900763256899	1.49271239542809	0.135512487294691	0.415537284944566	ENSMUSG00000032575	74840
Mansc1	15.3499443856484	0.577929008972458	1.01482615461915	0.569485725552026	0.569026555144065	0.82016619200027	ENSMUSG00000032718	67729
Map1a	29.8597699825259	1.07025307608912	0.684455627787818	1.56365589329466	0.117898401114769	0.383660878073417	ENSMUSG00000027254	17754
Map1lc3a	117.095279125827	-0.602543085029986	0.339649992047585	-1.77401177429019	0.0760612027483136	0.298945961223957	ENSMUSG00000027602	66734
Map1lc3b	2710.46440175359	-0.23490205749167	0.133289345406283	-1.76234684607129	0.0780107134499251	0.303906941160478	ENSMUSG00000031812	67443
Map1s	981.950668752935	-0.222341347723502	0.191637307211403	-1.16021953636735	0.245959434837463	0.560359740810468	ENSMUSG00000019261	270058
Map2	27.4925976289768	0.507076065899065	0.68522925762441	0.740009362205321	0.459294313563726	0.751914359069344	ENSMUSG00000015222	17756
Map2k1	965.683461645317	-0.0302596075384715	0.175226969117335	-0.172688072451959	0.862896619740008	0.95616617773984	ENSMUSG00000004936	26395
Map2k2	1654.77302613557	-0.388898250814755	0.161103453201617	-2.4139659522261	0.015779936857173	0.11165648819526	ENSMUSG00000035027	26396
Map2k3	1985.57980338344	0.217890107688496	0.130752919837247	1.66642632500835	0.095628531124466	0.342793962325171	ENSMUSG00000018932	26397
Map2k3os	5.78719437539405	-0.449648755819261	1.48898501939991	-0.301983398060296	0.76266471891628	NA	ENSMUSG00000042549	24082
Map2k4	1015.3068499081	-0.0744385955239043	0.172494139194237	-0.431542751954505	0.666073774055425	0.874468220008881	ENSMUSG00000033352	26398
Map2k5	446.493300417943	-0.142640906044498	0.227394031582929	-0.627285180053102	0.530472316137737	0.798065482303542	ENSMUSG00000058444	23938
Map2k6	32.0185712809073	-0.0796197147642377	0.751881808586171	-0.105893923559547	0.915666515258177	0.974281108297283	ENSMUSG00000020623	26399
Map2k7	385.953601870837	0.0456530453590261	0.206281677085595	0.22131410799071	0.824847865741386	0.942937593535712	ENSMUSG00000002948	26400
Map3k1	764.937010966546	0.226307191728886	0.246430916334555	0.918339285894024	0.358441265830029	0.67310471015945	ENSMUSG00000021754	26401
Map3k10	190.745612193216	-0.731064994235779	0.293022031618807	-2.49491476868478	0.0125987388045116	0.0961106797073832	ENSMUSG00000040390	269881
Map3k11	905.45155356755	-0.28120571023913	0.156834954583752	-1.79300405949339	0.0729722749677169	0.291564054881217	ENSMUSG00000004054	26403
Map3k12	64.431114409827	0.0355502295654427	0.460703395660308	0.077165112956222	0.938492194694227	0.980725068655539	ENSMUSG00000023050	26404
Map3k14	213.597329853125	-0.611537579785691	0.388931991976519	-1.57235093127184	0.115869187355581	0.379797689964914	ENSMUSG00000020941	53859
Map3k2	257.560404526518	-0.454136189512022	0.354835759846029	-1.27984899185212	0.200598249831241	0.506912896230034	ENSMUSG00000024383	26405
Map3k20	7.88770119596321	-4.00505231610179	1.66934390787998	-2.39917748355886	0.0164319479692378	0.11514118676656	ENSMUSG00000004085	65964
Map3k3	584.717509796884	0.194876473861449	0.192089678061369	1.01450778526054	0.310340516450106	0.629821221501057	ENSMUSG00000020700	26406
Map3k4	328.061728712941	-0.377684566977441	0.231748723148448	-1.62971584846883	0.103161566219326	0.357915104832388	ENSMUSG00000014426	26407
Map3k6	9.27581895314565	-0.80451841609325	1.19102560571231	-0.675483727834802	0.499368486205126	0.779380959241006	ENSMUSG00000028862	53608
Map3k7	965.022306671979	0.177716708964555	0.163801444770375	1.08495202355319	0.277942904746736	0.595815390463027	ENSMUSG00000028284	26409
Map3k8	372.237737185072	0.338231817161785	0.264316325814104	1.27964784664745	0.200669014347952	0.506912896230034	ENSMUSG00000024235	26410
Map3k9	9.00870028314776	-1.44798318410453	1.37698411570698	-1.05156128352367	0.29300087870465	0.613235813442746	ENSMUSG00000042724	338372
Map4k1	2351.17696988916	-0.195610535339437	0.122727181499992	-1.59386480605725	0.110966318579485	0.372934803049264	ENSMUSG00000037337	26411
Map4k2	1051.30469205156	-0.0102323931379538	0.163402900995515	-0.0626206332666929	0.950068598690455	0.984700579636912	ENSMUSG00000024948	26412
Map4k3	26.338073991583	0.595166137779735	0.875703490587923	0.679643445728596	0.496730253380804	0.777453092267026	ENSMUSG00000024242	225028
Map4k4	373.002828023716	-0.0965047650694598	0.222280500151841	-0.434157584689332	0.664174011488727	0.873394106094946	ENSMUSG00000026074	26921
Map4k5	48.4918939225026	-1.07560632860664	0.525645219503451	-2.04625912820572	0.0407308826552049	0.205573277089004	ENSMUSG00000034761	399510
Map7	49.0956133832232	-0.0671353757825619	0.576566733403378	-0.116439905206242	0.907303910688843	0.970897815282107	ENSMUSG00000019996	17761
Map7d1	934.083731043943	-0.220423585320916	0.16515129047862	-1.33467673599227	0.181982170866438	0.483304605836585	ENSMUSG00000028849	245877
Map7d3	38.7728362288495	0.00245914215464733	0.628113706805066	0.00391512257733698	0.996876192122278	0.998551002379313	ENSMUSG00000067878	320923
Map9	36.4201110905602	0.500083018489131	0.600687673481408	0.832517530434406	0.405116887313782	0.709860449237655	ENSMUSG00000033900	213582
Mapk1	3008.3385675626	0.214401463554716	0.123313479831603	1.73867012631144	0.0820928036406789	0.313401619244051	ENSMUSG00000063358	26413
Mapk11	56.6069888335483	0.119751155420976	0.550559730313747	0.217508017436606	0.827812459547007	0.943797266284273	ENSMUSG00000053137	19094
Mapk14	1651.88968283878	0.266893150258643	0.151257050616521	1.76450055829326	0.0776477414393337	0.303357116341192	ENSMUSG00000053436	26416
Mapk1ip1	74.2488749727503	-0.222834505646004	0.41833717948613	-0.532667227712646	0.594263955959496	0.834183808790312	ENSMUSG00000041775	69546
Mapk1ip1l	451.156210757734	0.489829136818173	0.200227799473523	2.44635928730239	0.0144307114878683	0.105318000685109	ENSMUSG00000021840	218975
Mapk3	476.090031712039	0.463590208565879	0.1885378622607	2.45887061095904	0.0139374838935541	0.103032192254613	ENSMUSG00000063065	26417
Mapk7	196.493703255974	0.35848719356628	0.282638800434314	1.26835803511554	0.204670120633923	0.5118806062836	ENSMUSG00000001034	23939
Mapk8	72.6399602179857	0.352983479141362	0.498947976711007	0.707455477559359	0.47928347137446	0.766612856210937	ENSMUSG00000021936	26419
Mapk8ip1	6.15877585182334	-0.209601527399463	1.41194108875795	-0.148449201647531	0.881988272879925	NA	ENSMUSG00000027223	19099
Mapk8ip3	205.996491099954	0.319383827303376	0.284042296920015	1.1244234776531	0.260833416745394	0.577914048262348	ENSMUSG00000024163	30957
Mapk9	867.468155848047	0.247460968818662	0.177389987843542	1.39501091254893	0.163012548857531	0.460081823393808	ENSMUSG00000020366	26420
Mapkap1	1027.57871275593	-0.0368222211666859	0.153438147286775	-0.239980877101347	0.810345081344921	0.938060281992478	ENSMUSG00000038696	227743
Mapkapk2	2236.23293390455	-0.0228752664208873	0.146994195218763	-0.155620202463392	0.876332399691614	0.959538845690488	ENSMUSG00000016528	17164
Mapkapk3	1107.5078558577	0.0207899125222432	0.174850461413453	0.118901101856879	0.905353708800361	0.97020201198781	ENSMUSG00000032577	102626
Mapkapk5	9.35574482402661	-0.734619549879619	1.20878710822143	-0.607732780142329	0.54336471830537	0.805309718745442	ENSMUSG00000029454	17165
Mapkbp1	64.7030095560782	0.252363400801382	0.570246029334357	0.44255178961257	0.658089962433403	0.869772697769542	ENSMUSG00000033902	26390
Mapre1	3596.58184468711	0.252268367063169	0.124331947192197	2.02899072008582	0.0424592355218572	0.211124112918162	ENSMUSG00000027479	13589
Mapre3	21.075682161162	-1.90305079690158	0.838255942144265	-2.27025029137708	0.0231924011986392	0.143937939987416	ENSMUSG00000029166	100732
Marc2	1341.67679389723	-0.18009132800552	0.148429286552674	-1.21331397723596	0.225009801016991	0.538029533089678	NA	NA
March2	1508.67331492244	-0.182001058315645	0.145487316544131	-1.25097542960343	0.210943441881835	0.521116182700299	NA	NA
March3	6.64977023352461	-0.772138866968188	1.77054302131798	-0.436102855266072	0.662762105655116	NA	NA	NA
March5	1139.65621554636	-0.226275114175987	0.147405342942332	-1.5350536802761	0.124770642764472	0.396009982174933	NA	NA
March6	215.914886082857	0.765101047040538	0.29590061008319	2.58566904213356	0.00971902020629375	0.0808228769490031	NA	NA
March7	1173.25650531737	0.367226430236113	0.160392282814885	2.28955174021648	0.0220473153050601	0.139260633246563	NA	NA
March8	48.5625944310695	-0.641141755882257	0.529958209854958	-1.20979681786179	0.226356867585025	0.539083879759145	NA	NA
March9	13.1925363766993	-0.756050124101919	1.01921642049147	-0.741795470423595	0.458211265372093	0.751339361717986	NA	NA
Marcks	22.2550983399966	-1.02571781384424	0.802060181858095	-1.27885392772898	0.200948499337398	0.507177141350574	ENSMUSG00000069662	17118
Marcksl1	881.308152793071	-0.147919324871979	0.183774924656002	-0.804893949209125	0.420880880385682	0.722509926725942	ENSMUSG00000047945	17357
Marf1	78.1099965346265	0.0667411384318172	0.43709649279618	0.152692001724523	0.878641168499342	0.960064977940598	ENSMUSG00000060657	223989
Mark2	1723.77746830339	0.109497421624449	0.136351865773964	0.803050409342893	0.42194559897462	0.723357919582319	ENSMUSG00000024969	13728
Mark3	1103.9789444461	0.150198101515536	0.153474401244369	0.978652467758345	0.327751725343423	0.647896700250016	ENSMUSG00000007411	17169
Mark4	90.3413273874827	-0.475935602146643	0.430520119491752	-1.10548980314441	0.268947410381375	0.58568776219784	ENSMUSG00000030397	232944
Mars	952.573124395701	-0.0365479019609182	0.15892879559525	-0.229964002583875	0.818119741882103	0.941338816951609	NA	NA
Mars2	179.050893851052	0.280423228794609	0.281558208259463	0.995968934907384	0.319265239234193	0.639530138417676	ENSMUSG00000046994	212679
